---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.|   854|
---------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|1001|2200  |220000001311|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-6492551-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000492551-0000   |953658247ER404664 |1047380   |1047|Itajaí                  |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    281.952,81 |BRL  | 281.952,81-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001312|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-6492557-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000492557-0000   |95365824XER404707 |1061380   |1061|Brasília                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    196.714,29 |BRL  | 196.714,29-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001313|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-6492558-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000203119-0000   |95365824XER404741 |1061380   |1061|Brasília                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    282.393,64 |BRL  | 282.393,64-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001314|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-6492559-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000492559-0000   |95365824XER404836 |1061380   |1061|Brasília                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    281.267,64 |BRL  | 281.267,64-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001315|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |001-132191-6492571-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2014          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000492571-0000   |953658240ER443354 |1231380   |1231|Timóteo                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    185.220,00 |BRL  | 185.220,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001316|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-6492573-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |23.12.2013|    1,000 |UN |UN |               0,000 |UN |000492573-0000   |953658241ER404191 |1034380   |1034|Uberlândia              |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    251.479,17 |BRL  | 251.479,17-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001319|0   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |001-132191-6500045-60000                  |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |03.10.2006|    1,000 |UN |UN |               0,000 |UN |000500045-0000   |9BWXN82456R633795 |1421500   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    340.759,38 |BRL  | 340.759,38-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001319|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |31.01.2017|    1,000 |UN |UN |               0,000 |UN |500045           |9BWXN82456R633795 |1421500   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,82 |BRL  |  16.661,85-|BRL  |    10.448,97 |BRL  |
|1001|2200  |220000001322|0   |CAMINHAO TOCO ENVASADO VW 13180 ANO 2009          |001-132191-6500047-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 13180 ANO 2009          |13.11.2009|    1,000 |UN |UN |               0,000 |UN |000500047-0000   |9533172S4AR011173 |1045340   |1045|Cascavel                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    153.768,22 |BRL  | 153.768,22-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001325|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500057-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |31.05.2006|    1,000 |UN |UN |               0,000 |UN |000500057-0000   |9BWN672S06R608705 |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000022|0       |    123.705,00 |BRL  | 123.705,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001326|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500058-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |31.05.2006|    1,000 |UN |UN |               0,000 |UN |000500058-0000   |9BWN672S76R609897 |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000693|0       |    124.642,20 |BRL  | 124.642,20-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001332|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500064-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |31.05.2006|    1,000 |UN |UN |               0,000 |UN |000500064-0000   |9BWN672S56R608635 |1043340   |1043|Londrina                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000709|0       |    130.970,00 |BRL  | 130.970,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001335|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500067-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |28.05.2007|    1,000 |UN |UN |               0,000 |UN |000500067-0000   |9BWN672SX7R722146 |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000716|0       |    117.630,00 |BRL  | 117.630,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001335|1   |PLATAFORMA ELEVATÓRIA                             |PI-1021-02/21-003-10432                   |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |06.12.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICÁVEL    |9BWN672SX7R722146 |1043340   |1043|Londrina                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000052648|0       |     26.470,32 |BRL  |       0,00 |BRL  |    26.470,32 |BRL  |
|1001|2200  |220000001338|0   |CAMINHAO TOCO ENVASADO VW 8150 COM CARROCERIA     |001-132191-6500070-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8150 COM CARROCERIA     |10.08.2009|    1,000 |UN |UN |               0,000 |UN |000500070-0000   |9BWA952P09R942985 |1171340   |1171|Salvador II             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000720|0       |    109.675,91 |BRL  | 109.675,91-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001339|0   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |001-132191-6500071-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |25.05.2011|    1,000 |UN |UN |               0,000 |UN |000500071-0000   |9533452R7BR143354 |1041310   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000866|0       |    107.928,18 |BRL  | 107.928,18-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001340|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500072-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |11.07.2011|    1,000 |UN |UN |               0,000 |UN |000500072-0000   |9533172S7BR155074 |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000807|0       |    137.657,58 |BRL  | 137.657,58-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001340|1   |Plataformas Elevatórias Envasado- 2019            |700000005160                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |27.04.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036597|0       |     20.135,00 |BRL  |   3.825,97-|BRL  |    16.309,03 |BRL  |
|1001|2200  |220000001341|0   |PICK-UP FIAT STRADA ANO 2011                      |001-132191-6500073-60000                  |              0000000000|                   |PICK-UP FIAT STRADA ANO 2011                      |03.11.2011|    1,000 |UN |UN |               0,000 |UN |000500073-0000   |9BD27803MC7470744 |1121310   |1121|Caxias                  |104    |CAMIONETA/VEICULO UTILITARIO |                     |            |00.00.0000|            |        |     32.927,89 |BRL  |  32.927,89-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001342|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6500074-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |23.02.2012|    1,000 |UN |UN |               0,000 |UN |000500074-0000   |9534N824XCR228598 |1041380   |1041|Araucária               |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    222.883,77 |BRL  | 222.883,77-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001344|0   |CAMINHAO TOCO ENVASADO GM D11000 ANO1988          |001-132191-6500075-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO GM D11000 ANO1988          |30.04.1991|    1,000 |UN |UN |               0,000 |UN |000500075-0000   |9BG683NXJJC015381 |1041500   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |     20.295,54 |BRL  |  20.295,54-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001347|0   |CAMINHAO TOCO ENVASADO GM D11000 ANO1986          |001-132191-6500080-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO GM D11000 ANO1986          |30.11.1991|    1,000 |UN |UN |               0,000 |UN |000500080-0000   |9BG5653NXGC026668 |1041500   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000001799|0       |     83.671,47 |BRL  |  83.671,47-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001354|0   |CAMINHAO TOCO BOB-TAIL VW 24250 ANO 2007          |001-132191-6500088-60000                  |              0000000000|                   |CAMINHAO TOCO BOB-TAIL VW 24250 ANO 2007          |04.11.2007|    1,000 |UN |UN |               0,000 |UN |000500088-0000   |9BWXN82448R813014 |1048380   |1048|Biguaçu                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    233.271,26 |BRL  | 233.271,26-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001356|0   |CAMINHAO TOCO BOB-TAIL VW 17220 ANO 2010          |001-132191-6500090-60000                  |              0000000000|                   |CAMINHAO TOCO BOB-TAIL VW 17220 ANO 2010          |17.06.2010|    1,000 |UN |UN |               0,000 |UN |000500090-0000   |9533782T7AR041944 |1048380   |1048|Biguaçu                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    199.945,01 |BRL  | 199.945,01-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001364|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6500099-60000                  |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |11.07.2011|    1,000 |UN |UN |               0,000 |UN |000500099-0000   |9533172S7BR155351 |1041340   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000742|0       |    138.094,56 |BRL  | 138.094,56-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001364|1   |Plataformas Elevatórias Envasado- 2019            |700000005163                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1047340   |1047|Itajaí                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036600|0       |     19.215,00 |BRL  |   3.968,80-|BRL  |    15.246,20 |BRL  |
|1001|2200  |220000001364|2   |Plataformas Elevatórias Envasado- 2019            |700000005162                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |27.04.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1021540   |1021|Adm Central MD          |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036599|0       |     15.615,00 |BRL  |   3.253,13-|BRL  |    12.361,87 |BRL  |
